"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0086","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0126","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0135","Otu0136","Otu0137","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0159","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0178","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0188","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0194","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0203","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0217","Otu0218","Otu0219","Otu0220","Otu0221","Otu0222","Otu0223","Otu0224","Otu0225","Otu0226","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0253","Otu0254","Otu0255","Otu0256","Otu0257","Otu0258","Otu0259","Otu0260","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0266","Otu0267","Otu0268","Otu0269","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0276","Otu0277","Otu0278","Otu0279","Otu0280","Otu0281","Otu0282","Otu0283","Otu0284","Otu0285","Otu0286","Otu0287","Otu0288","Otu0289","Otu0290","Otu0291","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0299","Otu0300","Otu0301","Otu0302","Otu0303","Otu0304","Otu0305","Otu0306","Otu0307","Otu0308","Otu0309","Otu0310","Otu0311","Otu0312","Otu0313","Otu0314","Otu0315","Otu0316","Otu0317","Otu0318","Otu0319","Otu0320","Otu0321","Otu0322","Otu0323","Otu0324","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0334","Otu0335","Otu0336","Otu0337","Otu0338","Otu0339","Otu0340","Otu0341","Otu0342","Otu0343","Otu0344","Otu0345","Otu0346","Otu0347","Otu0348","Otu0349","Otu0350","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0356","Otu0357","Otu0358","Otu0359","Otu0360","Otu0361","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0369","Otu0370","Otu0371","Otu0372","Otu0373","Otu0374","Otu0375","Otu0376","Otu0377","Otu0378","Otu0379","Otu0380","Otu0381","Otu0382","Otu0383","Otu0384","Otu0385","Otu0386","Otu0387","Otu0388","Otu0389","Otu0390","Otu0391","Otu0392","Otu0393","Otu0394","Otu0395","Otu0396","Otu0397","Otu0398","Otu0399","Otu0400","Otu0401","Otu0402","Otu0403","Otu0404","Otu0405","Otu0406","Otu0407"
"X272.M.S.6",874,419,114,423,68,228,395,156,71,38,47,49,120,48,79,69,75,158,78,20,41,80,14,85,50,42,54,43,190,50,15,8,4,43,0,62,60,88,12,4,35,51,16,4,16,5,21,25,28,29,13,40,3,3,1,5,42,26,4,0,11,11,1,6,5,5,28,1,3,6,24,0,8,5,4,1,0,15,7,16,4,8,0,0,13,0,9,6,4,4,0,0,3,1,3,1,0,0,13,1,0,1,6,0,14,0,1,0,3,0,4,0,3,0,5,11,1,8,0,0,2,0,2,0,0,3,0,1,1,3,1,6,0,0,2,0,7,6,3,7,1,4,6,0,0,0,3,1,1,8,7,0,0,0,0,1,9,0,0,1,1,1,0,1,0,2,1,6,2,1,3,0,0,2,1,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,2,0,0,2,0,1,0,0,1,2,0,0,1,0,0,0,2,1,1,1,5,0,0,0,0,0,2,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,0,1,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"X272.M.S.9",1083,405,65,1194,104,25,17,104,166,1,15,19,84,47,133,44,18,58,13,37,89,56,1,132,55,17,55,43,143,61,24,15,2,78,0,7,92,68,2,0,42,16,12,4,15,4,57,23,17,20,7,10,3,1,7,8,27,18,0,0,2,4,2,4,0,2,11,2,2,13,11,0,3,1,23,2,0,19,17,5,8,3,0,0,5,1,2,3,0,0,0,0,6,4,2,13,1,0,52,4,0,2,1,1,4,0,8,0,2,0,1,1,13,0,12,9,1,1,10,0,4,2,1,0,0,5,0,0,0,3,0,1,0,0,0,0,25,10,1,3,2,1,11,0,0,0,3,1,0,6,0,1,0,0,0,0,7,1,0,0,1,2,0,0,0,0,0,3,4,1,0,0,1,2,0,0,1,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"X40.C.S.6",505,292,355,41,70,224,212,66,151,6,80,84,5,67,95,131,21,484,218,169,88,12,34,16,18,83,19,16,0,114,114,71,7,115,0,0,15,25,72,1,37,0,31,30,40,46,54,25,10,10,29,12,23,22,16,0,33,30,0,0,15,15,1,14,22,8,4,4,3,23,20,0,7,8,35,6,3,6,19,6,8,3,0,41,2,16,4,6,9,4,0,0,6,0,21,5,5,39,0,11,1,13,3,0,0,0,1,0,5,1,2,5,0,18,8,2,1,7,7,0,1,2,4,4,0,4,0,5,0,8,11,2,13,0,1,4,0,8,4,0,6,0,3,3,1,2,3,3,0,1,2,4,0,4,7,3,5,1,0,5,2,3,0,1,0,0,0,1,0,2,5,0,3,1,4,0,2,0,0,0,23,1,0,3,1,1,3,0,1,2,3,0,4,0,1,2,3,0,0,0,0,2,3,2,4,0,1,2,3,2,1,0,1,6,1,3,0,3,4,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,0,0,1,0,5,0,0,0,0,0,0,1,2,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,3,0,0,1,0,0,3,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"X40.C.S.7",834,246,130,73,55,202,392,191,152,81,21,181,3,14,159,46,99,380,176,63,133,45,27,17,36,51,30,80,0,128,15,22,0,53,0,3,28,41,16,0,69,2,61,3,17,25,182,21,12,26,27,14,11,3,2,0,33,51,2,0,4,2,1,3,3,8,17,1,2,15,24,0,1,1,23,2,1,23,1,12,4,6,0,15,5,7,13,12,3,0,0,0,2,5,7,6,4,28,0,3,0,8,10,1,0,0,1,0,5,1,1,2,2,22,1,10,0,6,3,2,1,0,3,1,4,1,0,2,0,0,1,4,11,3,0,8,3,2,0,3,0,0,6,2,0,3,2,0,0,3,4,0,0,0,0,0,8,0,0,0,1,1,0,2,0,0,0,5,0,0,1,0,2,1,7,2,0,0,0,0,7,2,5,1,0,1,0,0,4,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X40.C.S.8",611,40,508,19,73,263,193,96,83,148,161,108,157,11,81,65,33,195,156,115,89,51,40,23,31,184,33,40,0,91,109,102,22,3,0,17,11,42,58,0,76,48,57,34,29,19,25,12,9,16,13,23,16,31,1,0,66,22,0,0,2,18,2,19,11,18,0,4,2,28,15,0,2,4,5,3,7,4,24,3,10,4,0,45,1,21,8,3,17,6,0,0,7,2,34,5,1,1,0,9,0,14,0,5,3,0,4,0,23,0,2,3,2,16,5,6,5,5,22,4,7,4,1,3,0,1,0,8,6,10,5,1,6,1,2,12,5,0,2,4,0,0,2,6,2,4,2,2,0,4,4,3,0,8,4,5,9,4,0,3,2,1,0,1,0,0,1,2,0,2,5,0,0,1,3,0,0,1,0,0,0,1,1,2,1,0,3,0,0,1,5,0,0,4,1,0,0,0,2,2,0,2,7,2,4,1,0,0,1,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,21,0,2,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,1,1,3,4,0,0,1,0,0,1,0,0,0,0,0,3,2,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"X42.C.S.6",652,283,115,66,28,316,225,127,211,412,42,101,154,148,62,236,21,0,147,70,89,15,84,1,6,1,22,104,0,5,24,55,20,80,0,6,29,9,13,3,9,63,5,41,49,160,194,17,18,3,15,18,14,22,12,7,27,11,0,0,21,19,5,13,18,5,1,13,2,17,1,1,4,10,7,6,4,4,6,4,3,2,0,14,3,17,12,13,12,7,0,0,3,2,14,2,1,1,0,1,0,3,21,13,7,0,9,0,11,0,0,10,1,0,4,3,4,26,5,0,2,1,2,5,0,3,0,4,2,3,3,7,0,0,14,6,0,1,5,1,4,1,0,0,4,4,4,1,0,1,0,1,0,6,5,2,1,3,0,1,1,2,0,0,0,0,4,2,1,1,2,0,8,3,5,4,2,0,0,0,5,4,1,1,0,7,0,3,2,0,1,0,1,0,0,1,1,0,1,0,2,0,1,0,1,2,0,1,1,1,2,0,0,1,0,0,0,3,1,1,0,0,0,0,1,0,1,0,2,3,0,6,0,0,3,5,0,1,2,0,0,0,0,1,0,1,0,0,2,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,3,2,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X42.C.S.7",362,448,107,49,14,669,115,214,249,143,133,263,43,115,81,91,73,0,37,96,44,20,158,1,15,41,18,38,0,0,78,25,74,11,0,3,4,7,15,5,34,3,0,8,170,60,34,18,21,1,80,33,19,161,14,1,34,10,21,0,21,29,9,15,10,3,0,8,0,0,0,0,2,4,28,20,1,19,8,6,0,15,0,7,3,6,7,5,5,4,6,0,7,6,12,3,7,1,0,3,0,3,11,10,1,0,3,0,8,32,3,0,4,36,8,2,3,18,2,0,1,2,5,20,3,3,0,13,0,0,6,2,12,0,10,5,0,2,1,0,0,4,1,0,1,2,0,1,0,3,0,0,0,6,4,2,0,0,0,1,1,0,0,3,0,0,2,0,4,4,6,3,0,3,5,5,6,0,0,0,0,9,5,3,0,12,4,3,5,0,3,0,0,0,0,2,2,0,0,2,0,2,0,5,0,3,0,7,2,0,4,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,1,0,0,1,0,3,2,0,6,0,4,1,0,0,0,2,0,3,1,2,0,0,5,2,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,2,2,0,1,1,1,2,1,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X42.C.S.8",526,235,367,27,28,353,201,178,213,122,155,224,150,95,52,58,31,0,74,187,28,14,145,0,33,20,18,101,0,0,68,33,165,0,0,6,25,12,11,3,18,54,0,4,37,44,47,21,1,2,28,11,39,60,0,2,40,4,0,0,21,49,2,27,18,14,0,17,0,8,0,3,6,12,8,30,9,7,2,5,2,8,0,54,4,13,7,2,10,4,1,0,17,3,47,3,2,11,0,18,0,11,8,15,1,0,5,0,8,0,8,11,0,8,3,1,4,10,4,1,1,5,1,17,1,16,0,21,6,8,6,2,2,1,20,13,2,2,5,0,0,5,2,1,5,4,0,1,13,6,5,1,0,7,5,4,0,1,0,4,2,0,0,2,0,0,2,0,1,12,3,0,4,1,2,2,3,0,0,0,1,6,3,2,1,1,7,8,5,1,1,0,0,3,0,0,0,0,0,0,3,3,0,1,2,3,0,1,2,1,3,0,2,4,0,0,0,6,4,0,0,0,3,0,1,0,0,0,1,0,6,6,2,0,1,1,0,1,2,0,0,0,0,0,1,1,0,1,1,5,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,0,2,1,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"X44.M.S.4",1118,313,131,253,42,125,124,189,108,43,114,29,40,88,95,54,25,0,64,92,60,20,57,27,108,49,20,67,49,43,70,15,40,44,0,5,3,44,17,8,36,0,58,28,66,14,18,38,6,13,0,43,35,5,36,53,16,22,20,70,20,13,16,14,19,19,3,13,18,0,21,1,19,9,5,13,11,27,11,17,7,13,16,0,9,3,12,15,7,12,1,4,11,1,1,4,2,2,2,18,9,9,8,4,10,24,11,0,13,4,9,11,3,0,5,3,3,6,1,3,9,9,7,8,0,5,0,11,15,4,27,2,3,6,8,10,1,0,0,3,3,7,3,0,0,0,5,10,4,4,1,4,0,4,2,0,1,6,0,5,4,1,0,2,0,0,1,5,4,0,0,2,1,7,5,5,9,0,9,10,0,0,3,1,0,8,0,2,1,1,3,0,0,2,3,1,3,0,0,2,1,0,1,1,4,0,1,0,1,2,2,0,3,1,0,0,1,0,0,1,0,0,0,0,3,0,1,1,1,0,0,2,3,0,1,0,1,3,0,0,6,1,0,4,1,9,0,0,0,1,0,0,3,2,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,2,3,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"X44.M.S.5",938,229,41,508,34,23,325,71,116,27,80,95,7,27,39,6,40,76,166,89,7,33,154,53,45,18,27,79,36,104,8,52,5,8,0,6,1,21,32,1,23,2,23,18,52,6,8,17,9,18,85,30,4,1,108,47,26,38,25,44,1,159,2,6,20,17,3,11,12,13,35,2,9,12,8,13,2,14,7,10,3,5,9,6,2,5,15,2,9,14,0,0,13,3,5,2,8,0,0,25,6,8,0,8,4,66,1,0,11,54,10,1,7,0,12,4,3,1,0,1,1,2,2,7,0,12,1,7,1,8,4,1,1,4,2,19,0,2,2,0,4,3,6,4,0,3,2,4,0,10,2,2,0,11,2,1,1,11,0,1,4,2,0,2,0,0,0,9,7,1,3,1,5,5,3,6,4,0,3,1,0,5,1,3,2,4,3,0,0,3,1,0,0,1,2,6,0,58,1,3,0,1,1,3,1,1,0,7,7,0,0,0,1,4,1,1,0,2,1,0,1,5,2,0,9,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,2,3,0,3,1,0,0,0,1,2,2,0,2,3,1,0,3,0,0,1,2,0,0,1,0,1,1,3,0,0,1,0,0,1,4,0,0,1,1,4,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X44.M.S.6",999,322,15,648,101,90,191,223,112,59,28,160,0,41,184,37,43,252,120,36,33,15,27,45,51,29,17,39,119,18,9,24,2,0,0,0,23,30,15,0,63,0,17,0,32,32,36,22,18,16,46,4,4,7,22,1,11,17,10,54,2,2,12,3,9,21,4,1,4,6,16,0,8,0,25,2,0,17,0,7,0,12,8,4,9,1,8,8,3,1,0,12,3,24,0,1,105,3,0,4,41,3,5,2,0,12,1,0,1,3,0,2,3,0,6,2,0,12,1,2,1,1,3,1,0,9,2,2,1,4,3,6,24,19,3,2,17,6,6,0,1,3,3,0,0,0,1,2,1,4,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,39,3,3,0,4,0,0,0,0,0,3,0,1,0,1,0,0,4,2,0,0,1,1,1,1,4,12,0,0,2,1,0,1,1,0,0,1,5,1,0,0,3,0,1,0,8,0,1,0,3,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"X44.M.S.7",934,165,13,239,27,97,176,153,91,57,93,189,7,89,87,30,83,481,43,79,48,34,27,22,42,18,21,44,253,21,24,45,0,48,0,2,28,37,6,3,49,1,18,22,42,15,74,16,20,13,47,23,7,0,40,1,26,23,17,62,16,2,14,3,8,38,4,2,14,18,27,0,19,7,14,4,2,16,2,6,2,15,32,5,12,3,3,2,1,1,10,31,7,16,4,3,57,5,0,5,16,1,12,7,2,76,1,0,1,2,3,2,9,0,19,6,1,7,4,1,0,3,6,7,0,10,9,5,0,0,1,5,19,11,5,4,8,2,13,3,5,7,2,4,2,0,5,1,1,11,4,2,0,2,4,0,0,0,0,1,4,2,0,2,0,0,0,3,2,0,0,16,5,2,4,3,0,0,1,4,0,2,0,1,0,2,0,0,4,4,2,0,0,0,0,1,6,15,0,2,0,0,1,1,0,1,0,1,3,1,4,0,1,2,0,0,4,1,1,1,1,2,0,1,2,0,3,1,0,7,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X44.M.S.8",889,10,12,566,113,83,325,5,111,63,65,159,31,4,318,9,110,203,63,9,42,63,9,63,72,27,45,28,177,33,1,1,1,4,0,0,11,68,1,0,13,10,8,41,58,215,3,52,15,25,19,35,4,7,0,5,19,18,25,85,2,6,2,1,5,19,8,2,14,1,42,0,18,7,82,0,0,29,6,7,5,3,72,0,19,0,17,24,2,3,3,4,4,5,5,3,9,0,0,0,0,8,0,2,0,8,2,0,0,14,0,1,11,0,19,1,0,19,0,9,0,1,3,0,0,1,0,0,0,3,15,11,24,10,3,0,4,0,0,2,0,2,11,0,0,0,5,3,7,7,9,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,10,0,1,2,1,0,0,1,0,0,2,2,0,0,4,0,0,7,2,3,0,0,1,4,4,3,0,0,0,0,2,2,2,0,1,0,0,0,7,1,0,0,0,0,0,54,0,0,1,0,0,0,2,7,0,3,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,2,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,8,0,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"X47.M.S.4",1226,540,138,285,45,11,116,59,183,251,51,77,0,108,110,0,18,0,128,99,66,8,142,31,67,38,22,20,0,57,40,19,1,75,0,0,4,20,16,3,11,1,3,21,45,16,32,26,12,6,54,16,9,7,27,33,11,25,6,37,9,0,12,4,21,16,32,27,13,9,8,1,16,7,9,9,14,28,2,5,2,21,65,6,8,4,0,3,6,4,0,64,5,6,2,1,21,0,0,7,18,2,2,1,8,0,1,0,1,1,12,2,2,0,6,4,3,1,0,1,1,3,11,0,0,22,1,6,0,1,4,10,0,8,1,0,0,0,10,0,2,8,15,5,2,1,4,0,2,4,1,3,0,0,0,0,6,0,0,2,2,4,0,0,0,0,1,1,7,1,1,3,3,5,2,1,1,0,1,0,0,4,3,1,0,10,2,0,5,0,1,1,0,3,0,5,2,2,0,0,0,5,0,1,1,0,0,2,3,2,0,6,0,0,0,0,1,2,8,2,1,0,4,1,1,0,2,0,0,3,0,3,0,0,1,1,1,0,0,0,2,0,0,1,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
